variable,correlation,abs_correlation
v2peasbegeo_ord,-0.3668340073687268,0.3668340073687268
v2elaccept_ord,-0.36641370513348503,0.36641370513348503
v2catrauni_osp_codehigh,-0.3660491821494565,0.3660491821494565
v2elaccept_ord_codehigh,-0.36565628339561984,0.36565628339561984
v2cldmovem_ord_codehigh,-0.36559682212061567,0.36559682212061567
e_v2x_gender_4C,-0.36554478641901883,0.36554478641901883
v2smmefra_sd,-0.3651717104022755,0.3651717104022755
e_v2xel_locelec_3C,-0.36492207488295764,0.36492207488295764
v2edcentcurrlm_codelow,0.36474793933141086,0.36474793933141086
v2edideolch_2,0.36411726062179456,0.36411726062179456
v2clkill_ord,-0.3638242934054788,0.3638242934054788
v2mebias_osp_sd,0.36366804511474227,0.36366804511474227
v2peasbegeo_osp_codelow,-0.3636024633050191,0.3636024633050191
v2smparab_codehigh,-0.3635717781155445,0.3635717781155445
v2jupack_osp_codelow,-0.36337709838311866,0.36337709838311866
e_v2xeg_eqprotec_4C,-0.3627067874933277,0.3627067874933277
v2elsnlsff_ord,-0.3625774256728231,0.3625774256728231
v2svinlaut_ord_codehigh,-0.3625279145611995,0.3625279145611995
v2strenarm_osp_codelow,-0.3624033954245663,0.3624033954245663
v2cldmovem_ord_codelow,-0.3620560820730486,0.3620560820730486
v2xpe_exlgender_sd,0.3620182451994331,0.3620182451994331
v2cldmovem_ord,-0.3618971480781773,0.3618971480781773
v2xpas_exclusion_government,-0.3615760993585883,0.3615760993585883
v2lgqstexp_osp_sd,0.3611468030683782,0.3611468030683782
v2smgovfilcap_osp_codelow,-0.36070571171036,0.36070571171036
v2strenadm_osp,-0.3601824131180938,0.3601824131180938
v2smgovfilcap_osp,-0.3601783149303722,0.3601783149303722
v2lgdomchm_ord_codelow,0.35994128120503965,0.35994128120503965
v2mecenefm_sd,-0.3597703176357121,0.3597703176357121
v2smparab,-0.3596721682147788,0.3596721682147788
v2catrauni_osp,-0.3594416274518289,0.3594416274518289
v2peedueq_ord,-0.3593997556640756,0.3593997556640756
v2pepwrsoc_ord_codehigh,-0.35920804044395327,0.35920804044395327
v2smpolcap_ord,-0.35912083972856285,0.35912083972856285
v2medpolnonstate_osp_sd,0.3591165205851133,0.3591165205851133
v2canonpol_sd,-0.358911484028165,0.358911484028165
v2smgovdom_ord_codelow,-0.35888874139947935,0.35888874139947935
e_legparty,-0.35854609726577663,0.35854609726577663
v2smgovfilcap_codehigh,-0.3579313914820727,0.3579313914820727
v2cldiscm_sd,-0.3575854821512148,0.3575854821512148
v2stcritapparm_ord,-0.3575491996525824,0.3575491996525824
v2catrauni_codehigh,-0.35747471627270694,0.35747471627270694
v2cldmovem_osp_codehigh,-0.357400161870075,0.357400161870075
v2smgovfilcap_ord_codelow,-0.3573643971831626,0.3573643971831626
v2lgdomchm_osp,0.35711776067025086,0.35711776067025086
v2cafres_sd,-0.35599284386774593,0.35599284386774593
v2peasbsoc_sd,-0.3559615414444551,0.3559615414444551
v2smgovdom_ord_codehigh,-0.3551746491059004,0.3551746491059004
gapstart1,0.35496058398863806,0.35496058398863806
v2ellostsl,0.35462604487598615,0.35462604487598615
v2edcentcurrlm_ord_codelow,0.3537982356215152,0.3537982356215152
v2smgovfilcap_osp_codehigh,-0.3534309395982704,0.3534309395982704
v2cldmovew_ord_codehigh,-0.35333523918243165,0.35333523918243165
v2peasbegeo_osp,-0.35316176819424944,0.35316176819424944
v2jupack_osp,-0.3530368815391189,0.3530368815391189
v2peasjgeo_ord_codelow,-0.3528453526507333,0.3528453526507333
v2psbantar_0,0.3522707725744517,0.3522707725744517
v2exdfvths_osp_sd,0.35214214770935265,0.35214214770935265
e_v2x_clphy_3C,-0.35191483322223366,0.35191483322223366
v2exdjdshg_osp_codehigh,-0.3516996099210052,0.3516996099210052
v2exdfvths_codehigh,0.3516863152396699,0.3516863152396699
v2elsnmrfc_4,0.35140298674612863,0.35140298674612863
v2edcentcurrlm_osp_codelow,0.3509307996348737,0.3509307996348737
v2elrgstry_osp_sd,0.3508883966330762,0.3508883966330762
v2peapsgen_osp_codelow,-0.35078321457421446,0.35078321457421446
v2elsnlsff_ord_codelow,-0.350083812289456,0.350083812289456
v2edideol,0.3499537575676837,0.3499537575676837
v2medentrain_osp_sd,0.34966298589210054,0.34966298589210054
v2peasbegeo_codelow,-0.3491146886329534,0.3491146886329534
v2clkill_ord_codehigh,-0.3488254329486351,0.3488254329486351
v2clpolcl_sd,-0.3487471993832749,0.3487471993832749
v2exremhog_osp_codehigh,-0.3486341818675133,0.3486341818675133
v2clrgstch_5,0.34859851408892567,0.34859851408892567
v2exdfpphg_sd,0.34799366499415757,0.34799366499415757
v2mecorrpt_sd,-0.34771054852518635,0.34771054852518635
v2strenarm_osp,-0.347381989664214,0.347381989664214
v2strenadm_osp_codelow,-0.34732293759496374,0.34732293759496374
v2svinlaut_osp_codehigh,-0.34716002559672776,0.34716002559672776
v2peapsgen_osp_sd,0.3471552094545321,0.3471552094545321
v2cldmovew_osp_sd,0.34660827131943145,0.34660827131943145
v2elsnlsff_ord_codehigh,-0.3465427761904968,0.3465427761904968
v2caassemb_osp_sd,0.346492837350161,0.346492837350161
v2svdomaut_codelow,-0.34616295930037017,0.34616295930037017
v2svdomaut,-0.3460182811959324,0.3460182811959324
v2regoppgroupsact_3,0.34504582669018696,0.34504582669018696
v2peasbegeo,-0.34475931456839276,0.34475931456839276
v2pepwrses_ord_codelow,-0.34432669826900675,0.34432669826900675
v2catrauni_osp_codelow,-0.3442555814002744,0.3442555814002744
v2peapsgen_osp,-0.3440566243146161,0.3440566243146161
v2lgdomchm_codelow,0.34373943811206326,0.34373943811206326
v2svinlaut_osp,-0.3435178922740076,0.3435178922740076
v2exdfvths,0.3434402690956193,0.3434402690956193
v2edcentcurrlm_osp_sd,-0.3433436996618968,0.3433436996618968
e_wbgi_pve,-0.3427445080238481,0.3427445080238481
v2exdjdshg_osp,-0.3422502046242216,0.3422502046242216
v2exremhog_osp_sd,0.34205997688147877,0.34205997688147877
v2smpardom_osp_codehigh,-0.34202191227600515,0.34202191227600515
v2psprbrch_osp_sd,0.34160014341127876,0.34160014341127876
v2svdomaut_ord,-0.3412264567946118,0.3412264567946118
v2medpolstate_sd,-0.3410664916106562,0.3410664916106562
v2pepwrsoc_ord_codelow,-0.3410318528301951,0.3410318528301951
v2cltort_osp_sd,0.34101247893213776,0.34101247893213776
v2strenarm_osp_sd,0.3409547184798992,0.3409547184798992
e_p_polity,-0.3407405044108138,0.3407405044108138
v2smpolcap_osp_sd,-0.3407069540981334,0.3407069540981334
v2clsnlpct_codehigh,0.3402632815677674,0.3402632815677674
v2ddlexrf,0.34014138259496873,0.34014138259496873
v2pepwrgen_ord,-0.3400837398776036,0.3400837398776036
v2exremhog_codehigh,-0.33993956397110436,0.33993956397110436
v2exremhog_ord_codehigh,-0.3397337038522216,0.3397337038522216
v2elfrfair_osp_sd,0.33911079540066263,0.33911079540066263
v2catrauni_ord_codehigh,-0.3388712498698153,0.3388712498698153
v2smpolcap_ord_codehigh,-0.3385697019063263,0.3385697019063263
v2pepwrsoc_ord,-0.3382032690008395,0.3382032690008395
v2smparab_codelow,-0.33745743405324297,0.33745743405324297
v2elembaut_osp_sd,0.33743610945607017,0.33743610945607017
v2csstruc_1,-0.3373179939762332,0.3373179939762332
v2expathhg,-0.3373015850853522,0.3373015850853522
v2smparab_ord_codehigh,-0.3371147001948893,0.3371147001948893
v2svinlaut_osp_codelow,-0.3369797867117286,0.3369797867117286
v2peasbegeo_osp_codehigh,-0.33684973764106446,0.33684973764106446
v2exremhog_ord_codelow,-0.3364747758865244,0.3364747758865244
v2smdefabu_osp_sd,0.3364118372109974,0.3364118372109974
v2pehealth,-0.3361807351467419,0.3361807351467419
v2xeg_eqdr_codehigh,-0.3360055097369938,0.3360055097369938
v2edcentcurrlm_osp,0.33585758930140175,0.33585758930140175
codingstart,0.33559339142844585,0.33559339142844585
v2clgeocl_osp_codelow,-0.3355769489218695,0.3355769489218695
v2ellovtlg,0.3352291523911187,0.3352291523911187
v2lginelup,-0.33501544532318933,0.33501544532318933
v2svdomaut_ord_codelow,-0.33496030303549,0.33496030303549
v2xca_academ_sd,0.33463884643152714,0.33463884643152714
v2peasbegeo_ord_codehigh,-0.3345675838497473,0.3345675838497473
COWcode,0.3345541966381987,0.3345541966381987
v2pehealth_codelow,-0.33429134403580896,0.33429134403580896
v2elrgstry_codehigh,-0.33372891022470935,0.33372891022470935
v2svdomaut_codehigh,-0.3336050924800566,0.3336050924800566
v2psbantar_5,0.33316259929534636,0.33316259929534636
v2smpardom_osp,-0.33315451635777543,0.33315451635777543
v2smpardom_codehigh,-0.33309719725678544,0.33309719725678544
v2pehealth_osp_codelow,-0.3327520440728307,0.3327520440728307
v2pssunpar_osp_sd,0.3320928469450205,0.3320928469450205
v2clgeocl_codelow,-0.3320006151580763,0.3320006151580763
v2clgeocl_osp,-0.33138130427701545,0.33138130427701545
v2strenarm_osp_codehigh,-0.3312538174675643,0.3312538174675643
v2svdomaut_ord_codehigh,-0.33118997027207214,0.33118997027207214
v2exdfvths_codelow,0.33116817997601206,0.33116817997601206
v2exdjdshg_codehigh,-0.33058324864958233,0.33058324864958233
v2regoppgroupssize_osp_sd,0.32988517769873293,0.32988517769873293
v2pepwrgen_ord_codelow,-0.3292088467394946,0.3292088467394946
v2exdjdshg_ord,-0.3289180403948649,0.3289180403948649
v2exdjdshg_ord_codehigh,-0.3284110823452182,0.3284110823452182
v2elpubfin_codehigh,-0.32817369118138123,0.32817369118138123
v2smparab_ord_codelow,-0.3280005133677733,0.3280005133677733
v2edscextracurr_ord_codehigh,0.32780174976713383,0.32780174976713383
v2peedueq_ord_codehigh,-0.32745207258553044,0.32745207258553044
v2edideol_codelow,0.3261733371311565,0.3261733371311565
v2smpolhate_sd,-0.32606666896911374,0.32606666896911374
v2smgovshutcap_ord,-0.3260630636864549,0.3260630636864549
v2peasbegeo_ord_codelow,-0.325757532803373,0.325757532803373
v2smonper_ord_codelow,-0.324801215398418,0.324801215398418
v2elrgpwr_osp_sd,0.32469812400937176,0.32469812400937176
v2elsnlfc_0,0.3246836061190858,0.3246836061190858
v2elrgstry,-0.3244627064369931,0.3244627064369931
v2smgovdom_osp_sd,0.32446252801343456,0.32446252801343456
v2peasjsoecon_sd,-0.3244059927869976,0.3244059927869976
v2xed_ptcon_sd,-0.32432298161058204,0.32432298161058204
v2csprtcpt_osp_sd,0.3239692766911966,0.3239692766911966
v2elwestmon,0.3239011255123193,0.3239011255123193
v2smpolsoc_codehigh,-0.3234877340928983,0.3234877340928983
v2svdomaut_osp_sd,0.32346576150921796,0.32346576150921796
v2strenarm_codelow,-0.32342743956447245,0.32342743956447245
v2x_feduni,-0.32311015880165556,0.32311015880165556
v2ddsigpci,-0.3229458221672827,0.3229458221672827
v2cldiscm_osp_sd,0.32274736460450565,0.32274736460450565
v2exdjdshg_osp_codelow,-0.3226660059418439,0.3226660059418439
e_peaveduc,-0.32239451135776936,0.32239451135776936
v2exdfvths_osp_codehigh,0.32238782149235434,0.32238782149235434
v2smpardom,-0.32212398212998,0.32212398212998
v2medentrain_sd,-0.3219571730614042,0.3219571730614042
v2smpolsoc,-0.3209087647235678,0.3209087647235678
v2csrlgcon_sd,0.3208696180247812,0.3208696180247812
v2exdjdshg_ord_codelow,-0.3201842605800817,0.3201842605800817
v2pehealth_codehigh,-0.3201669742743914,0.3201669742743914
v2meharjrn_sd,-0.31953777529638616,0.31953777529638616
v2psprbrch_ord,-0.3194873861113578,0.3194873861113578
v2smgovshutcap_osp_codelow,-0.3193656065705278,0.3193656065705278
v2strenarm,-0.3191841876936971,0.3191841876936971
v2lgdomchm_osp_codelow,0.319014992011829,0.319014992011829
v2smorgavgact_osp_codehigh,-0.31891884439938484,0.31891884439938484
v2smpardom_osp_codelow,-0.31854520922945034,0.31854520922945034
v2smgovshutcap_ord_codehigh,-0.3183784736307533,0.3183784736307533
v2exdjcbhg_osp_sd,0.3183648441929729,0.3183648441929729
v2smprivex_sd,-0.31809373625204745,0.31809373625204745
v2edcenttxbooks_osp_sd,-0.3177526602571866,0.3177526602571866
v2ddsigdci,0.3176367259695435,0.3176367259695435
v2cscnsult_osp_sd,0.31748097524890556,0.31748097524890556
v2clgeocl,-0.31733898356483603,0.31733898356483603
v2xpas_economic,-0.3173283365019506,0.3173283365019506
v2elsnlfc_9,0.3165055393691344,0.3165055393691344
v2smpolsoc_codelow,-0.31587338381141317,0.31587338381141317
v2pehealth_ord,-0.31545646652681875,0.31545646652681875
v2caautmob_sd,-0.3154420292041331,0.3154420292041331
v2elffelrbin_osp_codelow,-0.3152180412254722,0.3152180412254722
e_v2x_egal_4C,-0.3150743560775484,0.3150743560775484
v2smgovcapsec_ord_codelow,-0.3149214542966984,0.3149214542966984
v2smpardom_ord_codelow,-0.3148987586770691,0.3148987586770691
v2peasbegeo_codehigh,-0.31481659614127233,0.31481659614127233
v2edideol_osp_codelow,0.31423816770584984,0.31423816770584984
v2eldonate_codehigh,-0.31382227982585936,0.31382227982585936
v2edcentcurrlm_osp_codehigh,0.31343667853610246,0.31343667853610246
v2lglegpup_sd,0.31333263129799377,0.31333263129799377
v2smpolhate_osp_sd,0.3129150675735839,0.3129150675735839
v2edcentcurrlm_sd,0.31288841269937623,0.31288841269937623
v2smpardom_codelow,-0.31286641339088567,0.31286641339088567
v2exdfvths_ord_codehigh,0.31261195856834917,0.31261195856834917
v2elaccept_sd,-0.3124632681193454,0.3124632681193454
v2lgcomslo_osp_sd,0.31237668623143333,0.31237668623143333
v2eldonate,-0.31233354351931086,0.31233354351931086
v2smgovshutcap_osp,-0.31229658841431507,0.31229658841431507
v2stcritapparm_ord_codelow,-0.31205283551253615,0.31205283551253615
v2medpolnonstate_sd,-0.31198163823985525,0.31198163823985525
v2elpubfin,-0.3115637256758792,0.3115637256758792
v2strenarm_codehigh,-0.310375483283884,0.310375483283884
v2smgovshutcap_ord_codelow,-0.3095887481930152,0.3095887481930152
v2peasjsoc_sd,-0.30934404777868374,0.30934404777868374
v2clacfree_osp_sd,0.30900337928364907,0.30900337928364907
v2peapsgeo_osp_sd,0.3086002852760493,0.3086002852760493
v2smmefra_ord_codelow,-0.30843341974782973,0.30843341974782973
v2eldonate_osp_codehigh,-0.3081810011822598,0.3081810011822598
v2pehealth_osp,-0.30798733989992805,0.30798733989992805
v2elffelrbin_osp_sd,0.30784886827838254,0.30784886827838254
v2svinlaut,-0.30754757064384813,0.30754757064384813
v2smpolsoc_osp_codehigh,-0.3073839138543459,0.3073839138543459
v2exdfcbhs_rec_osp_sd,0.30729037697943795,0.30729037697943795
v2smorgavgact_osp,-0.3070675308568833,0.3070675308568833
v2eldonate_codelow,-0.3068643232370632,0.3068643232370632
v2edideol_osp,0.3068609434547361,0.3068609434547361
v2xedvd_me_cent_sd,-0.3068381788453924,0.3068381788453924
v2cldiscw_osp_sd,0.3059813047080447,0.3059813047080447
v2elpubfin_osp_sd,0.30561147194012417,0.30561147194012417
v2dlcommon_ord,-0.3054003587853878,0.3054003587853878
v2elrgstry_codelow,-0.3051827157631658,0.3051827157631658
v2exdfvths_osp,0.30481899155770437,0.30481899155770437
v2smgovshutcap_codehigh,-0.3046549600644117,0.3046549600644117
v2smorgavgact,-0.3046335633425795,0.3046335633425795
v2smorgavgact_codehigh,-0.3046219327293584,0.3046219327293584
v2smgovshutcap,-0.30458381686630737,0.30458381686630737
v2regoppgroupsact_7,0.30443673590597725,0.30443673590597725
v2pehealth_ord_codelow,-0.3037028386280839,0.3037028386280839
v2smregcon_sd,-0.3036916679676534,0.3036916679676534
v2jureform_sd,0.30367222857062576,0.30367222857062576
v2elboycot_ord_codelow,-0.30303840015222955,0.30303840015222955
v2elsnlfc_1,-0.3028153460166232,0.3028153460166232
v2elffelrbin_osp,-0.3025879120452279,0.3025879120452279
v2clkill_osp_sd,0.302503653667372,0.302503653667372
v2svinlaut_codehigh,-0.3024476217615327,0.3024476217615327
v2peasbecon_osp_sd,0.30223239199335394,0.30223239199335394
v2smpolsoc_osp,-0.30199416020350367,0.30199416020350367
v2cldmovem_sd,-0.30171665328025116,0.30171665328025116
v2smparab_ord,-0.3014425756690339,0.3014425756690339
v2jupack_osp_codehigh,-0.3013581825894913,0.3013581825894913
v2eldonate_osp,-0.3006956172869632,0.3006956172869632
v2elffelrbin_codelow,-0.30056795283770177,0.30056795283770177
v2smgovshutcap_osp_codehigh,-0.3003484955657162,0.3003484955657162
v2pepwrses_codelow,-0.3001265531318288,0.3001265531318288
v2peedueq_sd,-0.30003146233986655,0.30003146233986655
v2smorgavgact_codelow,-0.29969628963131656,0.29969628963131656
v2x_ex_party,0.2994183239104663,0.2994183239104663
v2meslfcen_osp_sd,0.2993412898385946,0.2993412898385946
v2exdfpphs_codelow,-0.2991475734840519,0.2991475734840519
v2eldonate_osp_codelow,-0.29902213596559807,0.29902213596559807
v2smpolsoc_ord_codehigh,-0.298232354992797,0.298232354992797
v2elpubfin_codelow,-0.29821436776662164,0.29821436776662164
v2clgeocl_osp_codehigh,-0.29807243482059614,0.29807243482059614
v2smgovcapsec_ord_codehigh,-0.2979010952695122,0.2979010952695122
v2svinlaut_codelow,-0.2978438589610548,0.2978438589610548
v2jupack_ord_codelow,-0.29757503953281095,0.29757503953281095
v2x_elecoff,-0.2968932814806649,0.2968932814806649
v2smmefra_codehigh,-0.2966200167711023,0.2966200167711023
e_v2x_elecoff_3C,-0.2965755471622275,0.2965755471622275
v2eldonate_ord_codehigh,-0.29645099063003977,0.29645099063003977
v2clgeocl_codehigh,-0.2962048462508576,0.2962048462508576
v2smprivex,-0.2961592488449617,0.2961592488449617
v2clacjstw_osp_sd,0.2958582859265511,0.2958582859265511
v2exremhog_ord,-0.29581358801696633,0.29581358801696633
v2smgovshutcap_codelow,-0.29575309085693835,0.29575309085693835
e_v2x_feduni_5C,-0.2956707035663012,0.2956707035663012
v2ellocelc,-0.2956182147051021,0.2956182147051021
v2medstatebroad_ord_codelow,0.295457948091579,0.295457948091579
v2psbars_sd,-0.2954340970001971,0.2954340970001971
e_v2x_elecoff_5C,-0.29539209644992603,0.29539209644992603
v2peapsecon_osp_sd,0.2950799251975622,0.2950799251975622
e_v2x_elecoff_4C,-0.2948950807202654,0.2948950807202654
v2elrgstry_osp_codelow,-0.2946884777309016,0.2946884777309016
v2strenadm,-0.2944201202293122,0.2944201202293122
v2regendtypems_8,0.2942668047316364,0.2942668047316364
v2smorgavgact_osp_codelow,-0.29393472295811274,0.29393472295811274
v2elboycot_ord_codehigh,-0.2938138490990222,0.2938138490990222
v2smorgavgact_ord_codehigh,-0.29313166802000645,0.29313166802000645
v2xcl_disc_sd,0.29295217740093776,0.29295217740093776
v2smprivex_codehigh,-0.2928585105277216,0.2928585105277216
v2smgovab_sd,-0.2926395252000306,0.2926395252000306
v2pepwrses_osp_codelow,-0.292413383919101,0.292413383919101
v2smpolsoc_osp_codelow,-0.29208733926567537,0.29208733926567537
v2smgovfilprc_codehigh,-0.29190395527398866,0.29190395527398866
v2elffelrbin,-0.29145619315792365,0.29145619315792365
v2eldonate_ord,-0.2914419547245688,0.2914419547245688
v2edideol_ord,0.2913366638101444,0.2913366638101444
v2pepwrses_ord,-0.2913263254822113,0.2913263254822113
v2csprtcpt_sd,-0.2912767097533384,0.2912767097533384
v2svinlaut_ord,-0.29102645097954555,0.29102645097954555
v2pepwrgen_ord_codehigh,-0.2908647437320575,0.2908647437320575
v2smcamp_osp_codehigh,-0.29071221294446714,0.29071221294446714
v2smgovfilprc_codelow,-0.290348423706713,0.290348423706713
v2dlreason_osp_sd,0.29031542246785846,0.29031542246785846
v2eldonate_ord_codelow,-0.2900953708153056,0.2900953708153056
v2exdfvthg_sd,0.28987996118246456,0.28987996118246456
v2regsupgroupssize_osp_codehigh,-0.2895394982160125,0.2895394982160125
v2psparban_osp_sd,0.28935239265868257,0.28935239265868257
v2smpolcap_ord_codelow,-0.28853160614547735,0.28853160614547735
v2svinlaut_ord_codelow,-0.28815771698735737,0.28815771698735737
v2regsupgroups_3,-0.28802722778497275,0.28802722778497275
v2smparab_sd,-0.287881503202806,0.287881503202806
v2strenarm_ord_codelow,-0.28778298850767187,0.28778298850767187
v2psnatpar_codehigh,0.28722450158766855,0.28722450158766855
v2elboycot_osp_codehigh,-0.2871799274429875,0.2871799274429875
v2smgovfilprc,-0.28696480848551065,0.28696480848551065
v2elpubfin_sd,-0.2866498976045596,0.2866498976045596
v2elboycot_osp,-0.28654952523319904,0.28654952523319904
v2smorgavgact_ord,-0.28614353143886684,0.28614353143886684
v2svdomaut_sd,-0.2861183057225824,0.2861183057225824
v2psnatpar,0.2860319927697456,0.2860319927697456
v2smmefra_osp_codehigh,-0.28575672908631256,0.28575672908631256
e_v2xeg_eqdr_5C,-0.28560850112723646,0.28560850112723646
v2smmefra,-0.28516814756799375,0.28516814756799375
v2smprivex_codelow,-0.28506991514352376,0.28506991514352376
e_v2x_feduni_3C,-0.2850443445350917,0.2850443445350917
v2strenarm_ord_codehigh,-0.2849933106869559,0.2849933106869559
v2smdefabu_codehigh,-0.28433333629870233,0.28433333629870233
v3peminwagerestr_2,-0.28432264828150605,0.28432264828150605
v2elboycot_ord,-0.2842157309071562,0.2842157309071562
v2psnatpar_codelow,0.28336664774904247,0.28336664774904247
v2elpubfin_osp_codelow,-0.28328362785544936,0.28328362785544936
v2lgfemleg,-0.28300334296242263,0.28300334296242263
v2exdfvths_osp_codelow,0.2827458532354501,0.2827458532354501
v2elffelrbin_codehigh,-0.2826570369951499,0.2826570369951499
v2elboycot_osp_codelow,-0.2826065006902971,0.2826065006902971
v2csanmvch_1,-0.2824633535625744,0.2824633535625744
v2pepwrses_osp,-0.28238441951397375,0.28238441951397375
v2pepwrsoc_osp_sd,0.2823326903233636,0.2823326903233636
v2clfmove_sd,-0.2816927492243301,0.2816927492243301
v2edideol_osp_codehigh,0.2815023559027925,0.2815023559027925
v2smcamp_ord_codehigh,-0.28141525100532044,0.28141525100532044
v2smregapp_osp_sd,-0.2813325685776002,0.2813325685776002
v2lgotovst_osp_sd,0.2804610290932791,0.2804610290932791
v2strenadm_codelow,-0.28031163699201433,0.28031163699201433
v2x_gencs_codehigh,-0.28008908501799684,0.28008908501799684
v2casurv_osp_sd,0.2800534545982109,0.2800534545982109
v2smpardom_ord,-0.2795101006296949,0.2795101006296949
v2ellocumul,-0.2794144423971709,0.2794144423971709
v2medstateprint_sd,-0.27925046721702407,0.27925046721702407
v2peasjgeo_osp_sd,0.27884251358707146,0.27884251358707146
v2jureform_osp_sd,0.27869268105808886,0.27869268105808886
v2peasjsoc_osp_sd,0.27851815794180285,0.27851815794180285
v2clrgstch_13,0.2782825560134666,0.2782825560134666
v2elsnmrfc_21,-0.2780250123405998,0.2780250123405998
v2eldommon,-0.2774212945364785,0.2774212945364785
v2edideolch_rec_sd,-0.27742111949406995,0.27742111949406995
v2psbantar_1,0.27733631335539105,0.27733631335539105
v2strenadm_codehigh,-0.27719904618155705,0.27719904618155705
v2exdfvths_ord,0.2771049791371944,0.2771049791371944
v2petersch,-0.27702387732194106,0.27702387732194106
v2smgovfilcap_ord_codehigh,-0.27696552670691776,0.27696552670691776
v2smdefabu,-0.2769508021435668,0.2769508021435668
v2ddthreci,0.2767452256682813,0.2767452256682813
e_cow_exports,-0.27660994497210883,0.27660994497210883
v2exremhsp_sd,0.27644134246027324,0.27644134246027324
v2smgovab_codehigh,-0.2763386741837881,0.2763386741837881
v2pesecsch,-0.27630127092422824,0.27630127092422824
v2pepwrgeo_ord_codelow,-0.27591703812087326,0.27591703812087326
v2xdd_i_ci,0.27587492282251663,0.27587492282251663
v2elpeace_codehigh,-0.27517787183900894,0.27517787183900894
v2exrmhsol_2,0.2747320452889734,0.2747320452889734
v2elrgstry_osp,-0.27447826392331026,0.27447826392331026
v2pepwrgeo_sd,-0.27439439171042307,0.27439439171042307
v2csrlgcon_codelow,-0.2743910295675855,0.2743910295675855
v2smmefra_osp,-0.27387967595960316,0.27387967595960316
v2svinlaut_sd,-0.27306413194236606,0.27306413194236606
v2strenarm_ord,-0.27221656862346966,0.27221656862346966
v2pepwrses,-0.2714498915516739,0.2714498915516739
v2xedvd_me_ctag_sd,-0.2711329034347107,0.2711329034347107
v2x_gencs,-0.27107326292155576,0.27107326292155576
e_democ,-0.2707527643682088,0.2707527643682088
v2smregapp_sd,-0.2702572181322593,0.2702572181322593
v2exl_legitideolcr_nr,0.26993553048895846,0.26993553048895846
v2smdefabu_codelow,-0.26937027317682316,0.26937027317682316
v2edideolch_1,0.26865917448665927,0.26865917448665927
v2edideolch_6,0.26844598488227955,0.26844598488227955
v2exl_legitlead_sd,-0.2684290893090866,0.2684290893090866
v2exdfpphs,-0.2682394043861595,0.2682394043861595
v2smcamp_osp,-0.26817084722724654,0.26817084722724654
v2psnatpar_osp_codehigh,0.26815447038117585,0.26815447038117585
v2cldiscw_sd,-0.2673379767372396,0.2673379767372396
v2smgovab,-0.26726021644655445,0.26726021644655445
v2xpe_exlgender_codehigh,0.26713704997587967,0.26713704997587967
v2exdfpphg_osp_sd,0.2666961745254471,0.2666961745254471
v2cacritic_sd,-0.2662207217301563,0.2662207217301563
v2exrmhsol_7,0.2660755797900544,0.2660755797900544
v2smorgelitact_ord,-0.2660519038788943,0.2660519038788943
v2smhargr_1,0.26569220036168145,0.26569220036168145
v2elsrgel,-0.26543980981479437,0.26543980981479437
v2lglegplo_osp_codehigh,-0.2654066650156349,0.2654066650156349
v2edscextracurr_ord_codelow,0.26477811240794646,0.26477811240794646
v2elpubfin_osp,-0.2641510405031822,0.2641510405031822
v2xdd_cic,0.2639487079308703,0.2639487079308703
v2strenadm_osp_sd,0.26381446326290486,0.26381446326290486
v2elpeace,-0.26372187809745945,0.26372187809745945
v2smmefra_osp_codelow,-0.26363876552839083,0.26363876552839083
v2peasbgen_osp_codehigh,-0.2634507109443931,0.2634507109443931
v2elpeace_ord_codelow,-0.2633124256192994,0.2633124256192994
v2pehealth_osp_codehigh,-0.2631175174534408,0.2631175174534408
v2smgovfilprc_sd,-0.2627179418365136,0.2627179418365136
v2x_gencs_codelow,-0.26245666088989733,0.26245666088989733
v2edcentcurrlm_ord_codehigh,0.26168026712622866,0.26168026712622866
v2smdefabu_sd,-0.2613874412730435,0.2613874412730435
v2xpas_democracy_opposition,0.2612670442203193,0.2612670442203193
v2elsnmrfc_3,0.26117975704797564,0.26117975704797564
v2xpe_exlgender,0.2608385398789944,0.2608385398789944
v2jupack_ord,-0.2608301656391989,0.2608301656391989
v2medstatebroad_osp_codelow,0.25991338062394725,0.25991338062394725
v2smpardom_sd,-0.2597899767421531,0.2597899767421531
v2elrgstry_sd,-0.2595477303307247,0.2595477303307247
v2smgovsmalt_sd,-0.25947403559309146,0.25947403559309146
v2pepwrses_osp_codehigh,-0.25928443213971714,0.25928443213971714
v2xpas_religion,0.2592453489376786,0.2592453489376786
v2clrgstch_16,0.2591336099285376,0.2591336099285376
v2smgovab_ord_codelow,-0.25904761417279853,0.25904761417279853
v2edpoledrights_sd,-0.2587913509224748,0.2587913509224748
v2smmefra_codelow,-0.258768305826651,0.258768305826651
v2smonex_sd,-0.2587599005094886,0.2587599005094886
v2clgeocl_osp_sd,0.2585782144491441,0.2585782144491441
v2regoppgroupsact_1,0.2583946526581179,0.2583946526581179
v2smgovfilcap_ord,-0.25829716869408476,0.25829716869408476
v2psorgs_sd,-0.25814146127311316,0.25814146127311316
v2smhargr_3,0.258112185994949,0.258112185994949
v2peasbgen_osp,-0.2580547571557424,0.2580547571557424
v2medstatebroad_codehigh,0.257663352721638,0.257663352721638
v2x_genpp_sd,0.25737402115287883,0.25737402115287883
v2smregapp_ord,-0.2573409796984043,0.2573409796984043
